,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
C-C chemokine receptor type 1,232.0,129.0,121.0,121.0,88.0,990.0,964.0,997.0,858.0,496.0,10.0
C-C chemokine receptor type 4,997.0,889.0,89.0,391.0,5.0,739.0,222.0,577.0,97.0,999.0,119.0
Estrogen receptor beta,976.0,741.0,788.0,257.0,661.0,40.0,661.0,112.0,698.0,522.0,668.0
Glyoxalase I,191.0,777.0,233.0,281.0,1000.0,105.0,998.0,9.0,900.0,656.0,774.0
"Myosin light chain kinase, smooth muscle",18.0,436.0,997.0,972.0,194.0,824.0,510.0,73.0,639.0,44.0,960.0
Serine/threonine-protein kinase AKT2,986.0,455.0,148.0,169.0,982.0,439.0,189.0,27.0,26.0,384.0,330.0
Interleukin-8 receptor B,13.0,857.0,138.0,819.0,1000.0,174.0,871.0,32.0,368.0,860.0,450.0
Myeloperoxidase,267.0,290.0,218.0,260.0,32.0,666.0,784.0,920.0,846.0,136.0,387.0
Coagulation factor X,172.0,520.0,991.0,993.0,15.0,874.0,130.0,620.0,243.0,337.0,941.0
Deoxycytidine kinase,429.0,791.0,644.0,10.0,0.0,782.0,46.0,1000.0,873.0,906.0,562.0
Muscarinic acetylcholine receptor M3,700.0,612.0,896.0,999.0,67.0,128.0,83.0,292.0,185.0,190.0,596.0
Beta-3 adrenergic receptor,973.0,80.0,795.0,553.0,418.0,318.0,367.0,723.0,19.0,144.0,455.0
Death-associated protein kinase 3,999.0,93.0,536.0,0.0,45.0,848.0,88.0,180.0,877.0,317.0,869.0
Methionine aminopeptidase 1,2.0,887.0,699.0,954.0,441.0,657.0,621.0,905.0,839.0,850.0,448.0
Leukocyte elastase,996.0,595.0,132.0,0.0,973.0,202.0,981.0,318.0,935.0,340.0,101.0
Beta amyloid A4 protein,1000.0,978.0,22.0,1.0,1.0,370.0,690.0,769.0,465.0,999.0,46.0
Neurokinin 1 receptor,15.0,12.0,683.0,1000.0,37.0,851.0,2.0,998.0,12.0,137.0,809.0
Neuronal acetylcholine receptor protein alpha-7 subunit,17.0,202.0,819.0,905.0,857.0,313.0,297.0,522.0,824.0,141.0,930.0
Adenosine A2a receptor,15.0,77.0,957.0,894.0,131.0,899.0,978.0,313.0,959.0,125.0,859.0
Endothelin receptor ET-A,983.0,454.0,363.0,279.0,913.0,867.0,32.0,7.0,255.0,923.0,586.0
Beta secretase 2,954.0,936.0,40.0,2.0,978.0,217.0,776.0,508.0,818.0,567.0,85.0
Serine/threonine-protein kinase Chk2,30.0,966.0,90.0,708.0,859.0,229.0,917.0,940.0,118.0,476.0,131.0
Cannabinoid CB2 receptor,177.0,313.0,946.0,999.0,998.0,52.0,933.0,10.0,103.0,338.0,311.0
3-phosphoinositide dependent protein kinase-1,90.0,84.0,192.0,710.0,998.0,252.0,734.0,512.0,412.0,96.0,187.0
Phospholipase D1,961.0,640.0,45.0,74.0,960.0,129.0,975.0,2.0,932.0,974.0,127.0
Phosphodiesterase 4A,995.0,852.0,926.0,118.0,2.0,508.0,1.0,985.0,744.0,197.0,889.0
Adenosine A2b receptor,53.0,564.0,820.0,947.0,1.0,903.0,178.0,644.0,165.0,852.0,849.0
Carboxypeptidase B,30.0,824.0,62.0,933.0,892.0,330.0,586.0,275.0,82.0,644.0,531.0
Adenosine A3 receptor,899.0,402.0,822.0,1.0,494.0,890.0,39.0,671.0,710.0,47.0,622.0
Histone deacetylase 5,0.0,356.0,529.0,970.0,998.0,918.0,977.0,8.0,968.0,733.0,645.0
Liver glycogen phosphorylase,2.0,529.0,988.0,1000.0,958.0,302.0,925.0,33.0,593.0,206.0,867.0
Tyrosine-protein kinase LCK,549.0,118.0,175.0,316.0,502.0,831.0,623.0,987.0,226.0,190.0,192.0
Cathepsin D,1000.0,787.0,36.0,1.0,0.0,362.0,8.0,873.0,874.0,700.0,353.0
Melanocortin receptor 4,614.0,579.0,937.0,710.0,22.0,797.0,77.0,207.0,271.0,413.0,962.0
Peptide N-myristoyltransferase 1,986.0,846.0,182.0,90.0,240.0,115.0,986.0,939.0,959.0,961.0,105.0
Tyrosine-protein kinase SYK,999.0,600.0,310.0,0.0,10.0,152.0,794.0,229.0,998.0,792.0,468.0
MAP kinase p38 alpha,30.0,406.0,980.0,989.0,717.0,92.0,794.0,316.0,281.0,83.0,716.0
Carbonic anhydrase I,947.0,171.0,10.0,4.0,0.0,870.0,1.0,1000.0,14.0,268.0,286.0
Furin,10.0,53.0,90.0,81.0,1000.0,741.0,718.0,943.0,347.0,603.0,43.0
Tryptase beta-1,975.0,812.0,125.0,617.0,608.0,352.0,657.0,19.0,646.0,947.0,365.0
Glycogen synthase kinase-3 beta,1000.0,971.0,512.0,32.0,72.0,42.0,5.0,4.0,411.0,542.0,901.0
Dual specificity protein phosphatase 3,0.0,893.0,895.0,1000.0,386.0,8.0,904.0,647.0,15.0,904.0,641.0
c-Jun N-terminal kinase 3,971.0,603.0,36.0,87.0,995.0,394.0,948.0,6.0,685.0,564.0,537.0
Histamine H3 receptor,0.0,206.0,951.0,999.0,997.0,994.0,105.0,8.0,138.0,448.0,603.0
Phosphodiesterase 2A,220.0,60.0,936.0,976.0,571.0,516.0,899.0,162.0,516.0,95.0,685.0
Adenosylhomocysteinase,145.0,846.0,550.0,688.0,111.0,213.0,790.0,927.0,708.0,960.0,266.0
Tyrosine-protein kinase SRC,136.0,634.0,316.0,1.0,112.0,999.0,205.0,986.0,979.0,394.0,161.0
Cathepsin K,987.0,949.0,331.0,219.0,74.0,63.0,4.0,342.0,252.0,585.0,422.0
Macrophage-stimulating protein receptor,621.0,624.0,820.0,986.0,423.0,428.0,404.0,622.0,136.0,753.0,684.0
Cystinyl aminopeptidase,97.0,0.0,977.0,979.0,52.0,813.0,459.0,954.0,413.0,0.0,922.0
Focal adhesion kinase 1,716.0,25.0,339.0,17.0,260.0,689.0,869.0,913.0,743.0,127.0,225.0
Mitogen-activated protein kinase kinase kinase 11,808.0,994.0,9.0,173.0,1000.0,40.0,992.0,0.0,550.0,855.0,254.0
Histone deacetylase 7,3.0,404.0,437.0,795.0,495.0,939.0,954.0,688.0,631.0,940.0,300.0
Phosphodiesterase 11A,637.0,86.0,805.0,321.0,116.0,672.0,2.0,998.0,232.0,121.0,434.0
Cytochrome P450 11B2,1000.0,921.0,1.0,1.0,288.0,25.0,284.0,62.0,850.0,999.0,196.0
Protein-glutamine gamma-glutamyltransferase,235.0,712.0,249.0,597.0,989.0,288.0,830.0,27.0,290.0,653.0,700.0
Phospholipase D2,859.0,791.0,662.0,850.0,267.0,373.0,64.0,686.0,78.0,548.0,653.0
Metabotropic glutamate receptor 4,58.0,790.0,990.0,1000.0,646.0,135.0,556.0,65.0,104.0,631.0,825.0
C-C chemokine receptor type 5,30.0,75.0,862.0,761.0,0.0,937.0,31.0,1000.0,379.0,0.0,955.0
Fibroblast growth factor receptor 3,0.0,47.0,626.0,794.0,957.0,778.0,993.0,877.0,827.0,24.0,181.0
Phosphodiesterase 4B,2.0,123.0,998.0,914.0,861.0,385.0,986.0,215.0,656.0,13.0,975.0
Ileal bile acid transporter,578.0,842.0,10.0,6.0,170.0,695.0,268.0,965.0,573.0,675.0,23.0
Integrin alpha-4,977.0,698.0,583.0,198.0,18.0,812.0,6.0,667.0,756.0,364.0,395.0
Sodium/hydrogen exchanger 1,107.0,654.0,480.0,894.0,790.0,48.0,992.0,371.0,218.0,885.0,189.0
Acyl coenzyme A:cholesterol acyltransferase 1,358.0,649.0,869.0,735.0,100.0,719.0,437.0,192.0,413.0,781.0,757.0
Estradiol 17-beta-dehydrogenase 2,46.0,64.0,296.0,382.0,999.0,221.0,998.0,88.0,699.0,180.0,690.0
Vascular endothelial growth factor receptor 2,2.0,609.0,453.0,1000.0,991.0,287.0,693.0,604.0,37.0,872.0,52.0
Matrix metalloproteinase 13,1000.0,449.0,6.0,0.0,19.0,965.0,0.0,63.0,991.0,848.0,903.0
Tyrosine-protein kinase ZAP-70,13.0,271.0,805.0,818.0,763.0,482.0,889.0,955.0,723.0,376.0,494.0
LXR-alpha,970.0,940.0,412.0,240.0,83.0,107.0,16.0,358.0,762.0,891.0,673.0
Protein-glutamine gamma-glutamyltransferase K,963.0,859.0,666.0,895.0,223.0,64.0,153.0,302.0,71.0,489.0,654.0
Nerve growth factor receptor Trk-A,26.0,534.0,420.0,766.0,999.0,93.0,992.0,254.0,237.0,84.0,76.0
Coagulation factor XI,397.0,550.0,601.0,132.0,5.0,776.0,282.0,990.0,468.0,538.0,507.0
Casein kinase I delta,56.0,415.0,876.0,214.0,0.0,997.0,358.0,945.0,961.0,248.0,746.0
Matrix metalloproteinase 3,936.0,756.0,461.0,582.0,968.0,160.0,768.0,9.0,736.0,919.0,773.0
Tyrosine-protein kinase JAK1,8.0,39.0,400.0,478.0,528.0,967.0,833.0,1000.0,280.0,96.0,148.0
Dipeptidyl peptidase IV,1000.0,99.0,84.0,0.0,4.0,142.0,465.0,984.0,772.0,403.0,214.0
Serine/threonine-protein kinase mTOR,732.0,946.0,248.0,959.0,903.0,299.0,27.0,26.0,21.0,859.0,626.0
Glycogen synthase kinase-3 alpha,1000.0,900.0,319.0,14.0,9.0,187.0,196.0,366.0,430.0,954.0,352.0
Renin,283.0,451.0,975.0,947.0,690.0,384.0,481.0,171.0,714.0,429.0,816.0
Sigma opioid receptor,215.0,45.0,352.0,121.0,890.0,976.0,916.0,114.0,946.0,212.0,330.0
Mitogen-activated protein kinase kinase kinase 9,5.0,540.0,247.0,978.0,151.0,441.0,26.0,994.0,8.0,780.0,399.0
Phosphodiesterase 4D,190.0,537.0,101.0,1000.0,999.0,41.0,538.0,0.0,172.0,549.0,926.0
Carbonic anhydrase III,0.0,410.0,899.0,599.0,205.0,818.0,988.0,1000.0,766.0,163.0,18.0
Hematopoietic cell protein-tyrosine phosphatase 70Z-PEP,970.0,242.0,634.0,0.0,213.0,890.0,546.0,247.0,883.0,11.0,596.0
Phosphodiesterase 3B,997.0,248.0,246.0,575.0,999.0,129.0,616.0,0.0,354.0,619.0,823.0
Arachidonate 15-lipoxygenase,47.0,965.0,841.0,556.0,953.0,101.0,616.0,704.0,265.0,390.0,322.0
Phosphodiesterase 4C,996.0,274.0,188.0,25.0,34.0,381.0,13.0,849.0,788.0,532.0,698.0
Telomerase reverse transcriptase,931.0,522.0,31.0,971.0,484.0,672.0,997.0,288.0,233.0,943.0,238.0
Protein kinase C gamma,919.0,298.0,207.0,8.0,22.0,984.0,138.0,986.0,711.0,534.0,139.0
Cathepsin S,1.0,464.0,956.0,846.0,991.0,738.0,960.0,39.0,684.0,645.0,452.0
Sphingosine 1-phosphate receptor Edg-5,998.0,998.0,951.0,220.0,15.0,47.0,54.0,17.0,156.0,979.0,929.0
Tyrosine-protein kinase ITK/TSK,989.0,984.0,937.0,377.0,5.0,177.0,95.0,150.0,817.0,963.0,483.0
Dual specificity mitogen-activated protein kinase kinase 2,111.0,890.0,18.0,586.0,1000.0,87.0,962.0,1.0,942.0,892.0,684.0
Tyrosine-protein kinase JAK2,430.0,184.0,839.0,814.0,0.0,722.0,5.0,1000.0,577.0,22.0,872.0
Rho-associated protein kinase 2,0.0,29.0,46.0,943.0,997.0,803.0,998.0,621.0,441.0,316.0,70.0
Cholecystokinin B receptor,132.0,263.0,837.0,216.0,448.0,892.0,292.0,19.0,892.0,65.0,769.0
Protein kinase C alpha,954.0,193.0,176.0,519.0,992.0,78.0,994.0,168.0,177.0,513.0,86.0
Protein kinase C delta,715.0,700.0,948.0,763.0,999.0,194.0,620.0,0.0,466.0,814.0,779.0
P2X purinoceptor 3,153.0,743.0,634.0,241.0,23.0,830.0,76.0,999.0,446.0,162.0,448.0
Multidrug resistance-associated protein 1,385.0,119.0,631.0,999.0,10.0,273.0,9.0,1000.0,1.0,713.0,856.0
Receptor protein-tyrosine kinase erbB-4,33.0,215.0,75.0,433.0,945.0,925.0,421.0,835.0,757.0,10.0,268.0
Cyclin-dependent kinase 2,977.0,872.0,932.0,928.0,4.0,210.0,14.0,663.0,124.0,914.0,691.0
Phosphodiesterase 7A,347.0,488.0,828.0,728.0,1000.0,914.0,965.0,0.0,364.0,521.0,591.0
Matriptase,819.0,395.0,66.0,10.0,646.0,163.0,147.0,991.0,438.0,119.0,166.0
Sphingosine kinase 2,33.0,29.0,933.0,728.0,87.0,990.0,684.0,713.0,841.0,96.0,356.0
Serine/threonine-protein kinase PLK1,850.0,728.0,616.0,68.0,833.0,341.0,885.0,9.0,989.0,520.0,763.0
Carbonic anhydrase VI,0.0,289.0,488.0,998.0,612.0,388.0,823.0,960.0,41.0,324.0,419.0
Protein kinase C beta,966.0,725.0,807.0,33.0,0.0,552.0,26.0,732.0,303.0,335.0,901.0
Cyclin-dependent kinase 7,823.0,973.0,121.0,92.0,71.0,165.0,413.0,641.0,774.0,988.0,671.0
Glycine transporter 2,1000.0,243.0,29.0,4.0,870.0,112.0,62.0,741.0,487.0,64.0,640.0
Cyclin-dependent kinase 1,107.0,331.0,845.0,1000.0,993.0,35.0,955.0,25.0,232.0,965.0,267.0
Excitatory amino acid transporter 1,849.0,641.0,330.0,402.0,576.0,733.0,552.0,504.0,944.0,814.0,460.0
Plasma retinol-binding protein,977.0,118.0,138.0,107.0,50.0,508.0,472.0,984.0,168.0,568.0,438.0
Poly [ADP-ribose] polymerase-1,976.0,978.0,581.0,25.0,11.0,989.0,132.0,3.0,995.0,757.0,858.0
Thymidine phosphorylase,497.0,370.0,237.0,484.0,992.0,50.0,745.0,756.0,128.0,599.0,193.0
Cyclin-dependent kinase 9,32.0,84.0,112.0,81.0,923.0,873.0,983.0,688.0,889.0,50.0,75.0
PI3-kinase p110-delta subunit,961.0,542.0,289.0,947.0,92.0,206.0,19.0,220.0,73.0,905.0,426.0
DNA-dependent protein kinase,1.0,511.0,994.0,998.0,989.0,122.0,946.0,143.0,404.0,961.0,546.0
PI3-kinase p110-beta subunit,804.0,701.0,78.0,273.0,15.0,755.0,61.0,940.0,121.0,675.0,357.0
Serotonin 7 (5-HT7) receptor,915.0,743.0,402.0,235.0,235.0,64.0,599.0,963.0,888.0,155.0,605.0
Bradykinin B2 receptor,938.0,747.0,248.0,105.0,0.0,825.0,29.0,993.0,798.0,239.0,608.0
Protein-tyrosine phosphatase 1C,37.0,492.0,924.0,792.0,989.0,416.0,600.0,411.0,218.0,912.0,228.0
Carboxylesterase 2,4.0,32.0,924.0,184.0,310.0,971.0,415.0,998.0,200.0,14.0,322.0
Estradiol 17-beta-dehydrogenase 1,0.0,431.0,303.0,763.0,999.0,824.0,998.0,640.0,747.0,205.0,144.0
Histone deacetylase 8,853.0,920.0,879.0,676.0,810.0,218.0,949.0,1.0,963.0,974.0,622.0
Prolyl endopeptidase,508.0,439.0,531.0,897.0,153.0,820.0,47.0,70.0,215.0,658.0,909.0
Matrix metalloproteinase 9,995.0,923.0,24.0,45.0,144.0,157.0,5.0,228.0,168.0,838.0,831.0
CD22,233.0,568.0,528.0,427.0,90.0,474.0,189.0,971.0,552.0,80.0,626.0
Metabotropic glutamate receptor 5,803.0,470.0,445.0,318.0,925.0,710.0,921.0,4.0,947.0,74.0,464.0
Sphingosine 1-phosphate receptor Edg-6,8.0,174.0,759.0,998.0,969.0,148.0,977.0,598.0,32.0,190.0,345.0
Rho-associated protein kinase 1,86.0,275.0,915.0,986.0,725.0,147.0,253.0,966.0,16.0,368.0,645.0
Tyrosine-protein kinase HCK,992.0,4.0,212.0,7.0,132.0,867.0,33.0,956.0,389.0,164.0,719.0
Carbonic anhydrase XII,101.0,695.0,494.0,747.0,727.0,489.0,848.0,494.0,795.0,475.0,213.0
Histone deacetylase 1,175.0,943.0,135.0,577.0,1000.0,113.0,996.0,0.0,612.0,941.0,101.0
Lysophosphatidic acid receptor Edg-7,999.0,964.0,245.0,6.0,11.0,136.0,93.0,755.0,399.0,801.0,209.0
PI3-kinase p110-gamma subunit,869.0,790.0,275.0,356.0,287.0,478.0,891.0,392.0,947.0,979.0,408.0
PI4-kinase beta subunit,1000.0,586.0,254.0,137.0,746.0,592.0,274.0,5.0,29.0,997.0,148.0
Cathepsin L2,546.0,15.0,549.0,456.0,92.0,914.0,319.0,892.0,586.0,178.0,698.0
Urokinase-type plasminogen activator,4.0,47.0,632.0,809.0,67.0,715.0,543.0,999.0,313.0,6.0,936.0
Testis-specific androgen-binding protein,257.0,916.0,0.0,11.0,970.0,613.0,967.0,801.0,991.0,405.0,5.0
Caspase-6,0.0,14.0,609.0,925.0,870.0,731.0,800.0,876.0,129.0,1.0,549.0
Cyclin-dependent kinase 4,746.0,990.0,666.0,874.0,13.0,187.0,147.0,168.0,697.0,999.0,849.0
Histone deacetylase 11,745.0,272.0,960.0,18.0,35.0,985.0,18.0,819.0,827.0,318.0,802.0
Sodium-dependent proline transporter,332.0,539.0,993.0,1000.0,888.0,6.0,779.0,23.0,155.0,252.0,941.0
Matrix metalloproteinase-1,310.0,416.0,89.0,1000.0,763.0,389.0,58.0,910.0,11.0,203.0,697.0
Matrix metalloproteinase-2,297.0,77.0,864.0,0.0,0.0,853.0,366.0,999.0,972.0,154.0,559.0
Protein-tyrosine phosphatase 1B,961.0,994.0,205.0,90.0,997.0,13.0,722.0,1.0,913.0,872.0,526.0
Acetyl-CoA carboxylase 1,111.0,503.0,491.0,971.0,992.0,158.0,988.0,26.0,45.0,715.0,145.0
Serotonin 6 (5-HT6) receptor,0.0,418.0,976.0,426.0,1000.0,622.0,946.0,168.0,967.0,315.0,355.0
MAP kinase ERK1,803.0,700.0,73.0,10.0,56.0,1000.0,702.0,818.0,980.0,801.0,561.0
Cytochrome P450 2C9,951.0,415.0,4.0,337.0,106.0,657.0,281.0,965.0,23.0,244.0,97.0
Probable G-protein coupled receptor 88,295.0,388.0,940.0,1000.0,2.0,354.0,0.0,991.0,2.0,733.0,766.0
Cytochrome P450 3A4,970.0,354.0,490.0,924.0,312.0,131.0,62.0,188.0,81.0,176.0,716.0
Pregnane X receptor,990.0,993.0,68.0,49.0,55.0,47.0,179.0,656.0,697.0,989.0,401.0
Carboxypeptidase B2 isoform A,881.0,889.0,197.0,99.0,1000.0,23.0,995.0,0.0,400.0,558.0,307.0
Serotonin 5a (5-HT5a) receptor,0.0,47.0,887.0,973.0,939.0,624.0,986.0,488.0,432.0,21.0,881.0
Estrogen-related receptor alpha,998.0,653.0,519.0,556.0,68.0,145.0,567.0,2.0,235.0,974.0,581.0
"Amine oxidase, copper containing",20.0,224.0,980.0,433.0,437.0,988.0,160.0,701.0,952.0,74.0,766.0
Protein kinase C zeta,781.0,249.0,318.0,539.0,282.0,522.0,450.0,970.0,435.0,964.0,82.0
Melanin-concentrating hormone receptor 1,17.0,193.0,300.0,854.0,1000.0,892.0,227.0,399.0,106.0,5.0,254.0
Caspase-7,500.0,28.0,187.0,12.0,1.0,974.0,447.0,999.0,801.0,45.0,648.0
C-C chemokine receptor type 3,292.0,991.0,223.0,395.0,995.0,50.0,794.0,80.0,893.0,987.0,607.0
Phospholipase A2 group IIA,646.0,49.0,999.0,954.0,0.0,858.0,599.0,564.0,810.0,582.0,845.0
Plasminogen activator inhibitor-1,987.0,968.0,14.0,18.0,8.0,730.0,20.0,270.0,558.0,909.0,317.0
Inhibitor of nuclear factor kappa B kinase alpha subunit,942.0,25.0,522.0,313.0,9.0,882.0,365.0,835.0,520.0,452.0,453.0
Proteasome Macropain subunit,415.0,34.0,127.0,81.0,492.0,994.0,254.0,984.0,893.0,40.0,78.0
Carbonic anhydrase XIV,6.0,880.0,105.0,969.0,1000.0,24.0,990.0,1.0,260.0,893.0,499.0
LDL-associated phospholipase A2,765.0,194.0,276.0,35.0,24.0,646.0,32.0,999.0,332.0,1.0,229.0
Cytochrome P450 17A1,110.0,550.0,468.0,178.0,985.0,469.0,988.0,182.0,751.0,550.0,188.0
Histone deacetylase 4,139.0,974.0,951.0,586.0,875.0,41.0,935.0,4.0,893.0,328.0,903.0
Inhibitor of nuclear factor kappa B kinase epsilon subunit,370.0,353.0,921.0,973.0,1.0,956.0,10.0,998.0,451.0,858.0,567.0
Phosphodiesterase 9A,522.0,627.0,614.0,988.0,16.0,383.0,3.0,917.0,17.0,640.0,913.0
Tyrosine-protein kinase TYK2,1000.0,100.0,624.0,381.0,4.0,635.0,66.0,263.0,321.0,359.0,945.0
Steryl-sulfatase,991.0,998.0,893.0,7.0,910.0,6.0,911.0,3.0,839.0,986.0,262.0
"Nitric-oxide synthase, brain",999.0,956.0,181.0,33.0,504.0,13.0,92.0,2.0,365.0,845.0,854.0
Cholesteryl ester transfer protein,55.0,763.0,396.0,998.0,943.0,321.0,161.0,173.0,16.0,152.0,853.0
Protein kinase C epsilon,7.0,8.0,863.0,267.0,81.0,946.0,695.0,997.0,641.0,13.0,128.0
Dual specificity mitogen-activated protein kinase kinase 1,108.0,892.0,896.0,205.0,967.0,741.0,1000.0,7.0,998.0,889.0,284.0
Adenosine kinase,76.0,57.0,92.0,332.0,504.0,938.0,232.0,993.0,12.0,84.0,183.0
Hormone sensitive lipase,926.0,142.0,54.0,903.0,657.0,224.0,116.0,720.0,25.0,954.0,213.0
Carbonic anhydrase IX,0.0,436.0,998.0,898.0,980.0,719.0,184.0,17.0,878.0,5.0,884.0
Protein kinase C eta,1000.0,997.0,0.0,0.0,0.0,23.0,61.0,957.0,853.0,997.0,267.0
Cytochrome P450 2C19,40.0,114.0,451.0,847.0,901.0,614.0,993.0,566.0,576.0,135.0,668.0
Quinone reductase 1),6.0,103.0,963.0,1000.0,999.0,149.0,976.0,4.0,74.0,862.0,457.0
Casein kinase II alpha,318.0,4.0,907.0,171.0,1.0,996.0,0.0,1000.0,548.0,39.0,853.0
Opioid growth factor receptor-like protein 1,995.0,771.0,34.0,0.0,55.0,543.0,985.0,68.0,998.0,426.0,576.0
Kininogen-1,661.0,843.0,832.0,1000.0,1000.0,44.0,603.0,0.0,14.0,988.0,599.0
Acetyl-coenzyme A transporter 1,89.0,299.0,855.0,911.0,484.0,50.0,814.0,946.0,31.0,102.0,309.0
Fibroblast growth factor receptor 1,996.0,881.0,291.0,389.0,859.0,5.0,45.0,298.0,131.0,966.0,407.0
PI4-kinase alpha subunit,0.0,29.0,682.0,485.0,10.0,997.0,393.0,1000.0,658.0,20.0,308.0
Arachidonate 12-lipoxygenase,25.0,652.0,638.0,678.0,3.0,897.0,25.0,999.0,756.0,756.0,582.0
Autotaxin,963.0,474.0,34.0,102.0,962.0,853.0,665.0,21.0,865.0,653.0,584.0
ADAM17,11.0,606.0,987.0,994.0,38.0,736.0,345.0,676.0,244.0,619.0,664.0
Prostanoid EP3 receptor,735.0,741.0,641.0,20.0,953.0,771.0,473.0,6.0,947.0,408.0,439.0
Hepatocyte growth factor receptor,149.0,444.0,943.0,763.0,232.0,755.0,964.0,306.0,924.0,334.0,654.0
Carbonic anhydrase IV,654.0,273.0,797.0,608.0,716.0,895.0,386.0,209.0,787.0,61.0,719.0
11-beta-hydroxysteroid dehydrogenase 2,257.0,778.0,29.0,510.0,958.0,273.0,845.0,318.0,124.0,1000.0,107.0
Histamine H4 receptor,138.0,238.0,585.0,146.0,996.0,100.0,938.0,5.0,611.0,40.0,487.0
Beta-glucosidase,996.0,635.0,137.0,428.0,241.0,69.0,14.0,955.0,12.0,788.0,296.0
Urotensin II receptor,1.0,72.0,845.0,926.0,155.0,969.0,151.0,995.0,758.0,240.0,764.0
Metabotropic glutamate receptor 1,956.0,788.0,706.0,753.0,278.0,297.0,196.0,190.0,221.0,734.0,900.0
Dual specificity phosphatase Cdc25A,814.0,859.0,56.0,113.0,233.0,446.0,544.0,771.0,695.0,753.0,192.0
Caspase-8,901.0,322.0,158.0,619.0,138.0,54.0,373.0,964.0,70.0,233.0,100.0
Interleukin-1 receptor-associated kinase 4,273.0,352.0,332.0,83.0,732.0,927.0,928.0,473.0,911.0,210.0,456.0
Histone acetyltransferase p300,942.0,990.0,649.0,20.0,465.0,237.0,74.0,36.0,847.0,758.0,791.0
Hydroxycarboxylic acid receptor 2,561.0,460.0,323.0,747.0,3.0,830.0,81.0,959.0,446.0,607.0,660.0
Serine/threonine-protein kinase PLK4,1.0,388.0,178.0,559.0,1000.0,486.0,1000.0,474.0,940.0,233.0,136.0
Melanocortin receptor 1,1.0,701.0,368.0,997.0,1000.0,116.0,999.0,12.0,202.0,846.0,62.0
Calcitonin gene-related peptide type 1 receptor,989.0,35.0,429.0,25.0,9.0,859.0,26.0,981.0,450.0,8.0,777.0
T-cell protein-tyrosine phosphatase,912.0,686.0,977.0,355.0,877.0,692.0,32.0,0.0,539.0,680.0,885.0
Cytosolic phospholipase A2,980.0,880.0,32.0,0.0,45.0,44.0,309.0,980.0,965.0,662.0,82.0
Hexokinase type IV,834.0,246.0,269.0,79.0,999.0,91.0,965.0,80.0,347.0,259.0,666.0
Serine/threonine-protein kinase NEK2,0.0,202.0,953.0,999.0,197.0,965.0,319.0,985.0,49.0,619.0,285.0
LIM domain kinase 1,836.0,954.0,750.0,891.0,5.0,601.0,57.0,666.0,563.0,963.0,708.0
Cathepsin L,6.0,150.0,970.0,977.0,850.0,728.0,536.0,296.0,100.0,0.0,574.0
Protein kinase C mu,698.0,357.0,94.0,635.0,290.0,594.0,257.0,982.0,646.0,463.0,474.0
Protein-tyrosine phosphatase 2C,997.0,503.0,414.0,258.0,53.0,154.0,618.0,10.0,360.0,995.0,887.0
Matrix metalloproteinase 14,988.0,649.0,473.0,50.0,93.0,67.0,48.0,983.0,117.0,969.0,41.0
Heat shock protein HSP 90-alpha,946.0,915.0,86.0,30.0,1000.0,26.0,584.0,1.0,655.0,616.0,276.0
Sodium/glucose cotransporter 2,3.0,63.0,958.0,996.0,987.0,764.0,843.0,18.0,537.0,223.0,880.0
Calpain 1,129.0,913.0,342.0,994.0,111.0,289.0,472.0,388.0,114.0,989.0,633.0
Sphingosine 1-phosphate receptor Edg-3,599.0,655.0,872.0,835.0,5.0,933.0,73.0,153.0,595.0,657.0,941.0
Bone morphogenetic protein 1,393.0,217.0,879.0,684.0,10.0,973.0,506.0,292.0,567.0,571.0,351.0
Glutathione S-transferase Pi,510.0,458.0,36.0,11.0,997.0,925.0,995.0,552.0,887.0,671.0,34.0
Tyrosine-protein kinase Lyn,985.0,776.0,33.0,12.0,270.0,302.0,22.0,997.0,641.0,248.0,250.0
Ribosomal protein S6 kinase alpha 2,257.0,729.0,115.0,8.0,120.0,162.0,298.0,997.0,898.0,99.0,265.0
Carbonic anhydrase XIII,10.0,20.0,861.0,999.0,957.0,426.0,996.0,306.0,30.0,498.0,413.0
Complement C1s,814.0,550.0,372.0,40.0,64.0,878.0,91.0,749.0,618.0,178.0,628.0
Protein kinase C theta,38.0,867.0,909.0,951.0,195.0,412.0,818.0,332.0,818.0,326.0,869.0
Heparanase,113.0,269.0,23.0,25.0,367.0,992.0,107.0,895.0,712.0,678.0,34.0
Methionine aminopeptidase 2,1000.0,653.0,294.0,707.0,2.0,53.0,4.0,860.0,7.0,971.0,196.0
Serine/threonine-protein kinase Aurora-C,472.0,871.0,510.0,90.0,995.0,335.0,981.0,0.0,995.0,949.0,777.0
Quinone reductase 2,364.0,9.0,542.0,987.0,808.0,236.0,395.0,734.0,98.0,3.0,930.0
MAP kinase p38 beta,478.0,986.0,403.0,234.0,904.0,79.0,719.0,368.0,240.0,660.0,338.0
Carbonic anhydrase VB,1.0,321.0,795.0,887.0,999.0,400.0,986.0,4.0,965.0,765.0,222.0
GAR transformylase,1000.0,935.0,21.0,38.0,524.0,59.0,423.0,27.0,203.0,987.0,278.0
Proteinase-activated receptor 1,0.0,226.0,996.0,998.0,792.0,609.0,974.0,421.0,156.0,382.0,679.0
