,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
C-C chemokine receptor type 4,650.0,316.0,221.0,756.0,114.0,969.0,978.0,264.0,992.0,750.0,986.0
Estrogen receptor beta,637.0,120.0,441.0,869.0,553.0,526.0,395.0,921.0,860.0,182.0,959.0
Glyoxalase I,823.0,859.0,821.0,110.0,942.0,64.0,259.0,23.0,549.0,625.0,10.0
"Myosin light chain kinase, smooth muscle",295.0,922.0,85.0,507.0,191.0,895.0,531.0,858.0,263.0,626.0,714.0
Serine/threonine-protein kinase AKT2,651.0,565.0,232.0,311.0,604.0,299.0,552.0,796.0,154.0,528.0,862.0
Interleukin-8 receptor B,340.0,907.0,136.0,805.0,178.0,926.0,135.0,908.0,825.0,125.0,647.0
Myeloperoxidase,830.0,129.0,595.0,256.0,142.0,442.0,994.0,208.0,684.0,446.0,715.0
Coagulation factor X,147.0,670.0,723.0,924.0,840.0,769.0,395.0,266.0,380.0,694.0,765.0
Deoxycytidine kinase,722.0,258.0,412.0,286.0,272.0,567.0,737.0,670.0,763.0,522.0,239.0
Muscarinic acetylcholine receptor M3,482.0,297.0,461.0,251.0,845.0,311.0,39.0,175.0,380.0,555.0,207.0
Beta-3 adrenergic receptor,215.0,260.0,878.0,193.0,377.0,772.0,108.0,738.0,140.0,793.0,538.0
Death-associated protein kinase 3,584.0,514.0,161.0,81.0,590.0,186.0,699.0,181.0,532.0,783.0,905.0
Methionine aminopeptidase 1,277.0,882.0,802.0,953.0,436.0,851.0,937.0,208.0,922.0,478.0,332.0
Leukocyte elastase,531.0,899.0,404.0,209.0,922.0,218.0,217.0,117.0,181.0,476.0,337.0
Beta amyloid A4 protein,727.0,130.0,438.0,563.0,596.0,66.0,405.0,796.0,62.0,688.0,493.0
Neurokinin 1 receptor,915.0,550.0,393.0,601.0,191.0,538.0,453.0,832.0,618.0,47.0,235.0
Neuronal acetylcholine receptor protein alpha-7 subunit,71.0,257.0,368.0,623.0,862.0,147.0,65.0,391.0,164.0,663.0,111.0
Adenosine A2a receptor,621.0,303.0,32.0,295.0,4.0,890.0,984.0,901.0,908.0,666.0,828.0
Endothelin receptor ET-A,159.0,252.0,986.0,424.0,923.0,161.0,77.0,436.0,168.0,468.0,487.0
Beta secretase 2,898.0,912.0,72.0,15.0,59.0,935.0,996.0,68.0,987.0,822.0,969.0
Serine/threonine-protein kinase Chk2,837.0,401.0,557.0,852.0,106.0,606.0,882.0,739.0,793.0,106.0,71.0
Cannabinoid CB2 receptor,501.0,783.0,421.0,433.0,519.0,864.0,137.0,942.0,253.0,657.0,807.0
3-phosphoinositide dependent protein kinase-1,188.0,773.0,691.0,845.0,933.0,4.0,429.0,71.0,130.0,962.0,157.0
Phospholipase D1,833.0,921.0,238.0,27.0,247.0,590.0,652.0,645.0,188.0,304.0,121.0
Phosphodiesterase 4A,388.0,21.0,603.0,920.0,536.0,417.0,716.0,466.0,770.0,199.0,919.0
Adenosine A2b receptor,46.0,167.0,954.0,316.0,879.0,81.0,51.0,368.0,23.0,852.0,81.0
Carboxypeptidase B,565.0,878.0,380.0,998.0,445.0,969.0,213.0,936.0,362.0,418.0,909.0
Adenosine A3 receptor,676.0,788.0,644.0,99.0,895.0,47.0,220.0,24.0,233.0,733.0,41.0
Histone deacetylase 5,262.0,89.0,947.0,757.0,785.0,136.0,55.0,396.0,634.0,363.0,20.0
Liver glycogen phosphorylase,129.0,500.0,363.0,553.0,376.0,943.0,842.0,284.0,853.0,656.0,909.0
Tyrosine-protein kinase LCK,630.0,455.0,55.0,102.0,199.0,978.0,595.0,853.0,925.0,373.0,962.0
Cathepsin D,951.0,896.0,393.0,359.0,745.0,204.0,698.0,453.0,156.0,438.0,788.0
Melanocortin receptor 4,749.0,728.0,948.0,858.0,329.0,641.0,848.0,320.0,276.0,337.0,197.0
Peptide N-myristoyltransferase 1,429.0,122.0,210.0,576.0,411.0,640.0,231.0,833.0,463.0,401.0,863.0
Tyrosine-protein kinase SYK,247.0,424.0,456.0,683.0,290.0,906.0,885.0,830.0,750.0,483.0,660.0
MAP kinase p38 alpha,971.0,546.0,193.0,644.0,187.0,99.0,764.0,914.0,651.0,72.0,112.0
Carbonic anhydrase I,301.0,329.0,153.0,608.0,876.0,700.0,182.0,413.0,474.0,651.0,641.0
Furin,129.0,800.0,629.0,268.0,831.0,660.0,650.0,36.0,551.0,686.0,666.0
Tryptase beta-1,374.0,54.0,745.0,516.0,558.0,21.0,158.0,926.0,76.0,259.0,492.0
Glycogen synthase kinase-3 beta,13.0,668.0,700.0,724.0,389.0,848.0,106.0,563.0,592.0,732.0,635.0
Dual specificity protein phosphatase 3,624.0,347.0,122.0,531.0,127.0,581.0,705.0,353.0,679.0,702.0,954.0
c-Jun N-terminal kinase 3,789.0,384.0,301.0,477.0,566.0,267.0,554.0,564.0,475.0,522.0,469.0
Histamine H3 receptor,852.0,945.0,543.0,30.0,166.0,291.0,419.0,378.0,176.0,465.0,181.0
Phosphodiesterase 2A,324.0,924.0,865.0,126.0,903.0,705.0,218.0,42.0,877.0,423.0,8.0
Adenosylhomocysteinase,825.0,172.0,733.0,695.0,379.0,724.0,918.0,672.0,541.0,319.0,123.0
Tyrosine-protein kinase SRC,729.0,66.0,605.0,570.0,344.0,582.0,391.0,345.0,470.0,555.0,893.0
Cathepsin K,491.0,216.0,586.0,756.0,521.0,262.0,571.0,684.0,780.0,355.0,500.0
Macrophage-stimulating protein receptor,89.0,608.0,652.0,318.0,772.0,580.0,157.0,307.0,311.0,757.0,203.0
Cystinyl aminopeptidase,60.0,917.0,314.0,973.0,721.0,762.0,656.0,704.0,423.0,575.0,884.0
Focal adhesion kinase 1,772.0,75.0,321.0,297.0,368.0,104.0,613.0,477.0,787.0,152.0,575.0
Mitogen-activated protein kinase kinase kinase 11,980.0,718.0,196.0,33.0,163.0,277.0,22.0,916.0,164.0,251.0,28.0
Histone deacetylase 7,224.0,168.0,391.0,505.0,754.0,340.0,512.0,55.0,690.0,954.0,159.0
Phosphodiesterase 11A,407.0,271.0,658.0,754.0,166.0,566.0,630.0,892.0,446.0,381.0,867.0
Cytochrome P450 11B2,182.0,457.0,796.0,975.0,376.0,518.0,898.0,691.0,774.0,322.0,716.0
Protein-glutamine gamma-glutamyltransferase,237.0,717.0,719.0,249.0,814.0,800.0,632.0,20.0,549.0,696.0,676.0
Phospholipase D2,968.0,833.0,39.0,457.0,157.0,432.0,238.0,930.0,300.0,181.0,696.0
Metabotropic glutamate receptor 4,477.0,241.0,934.0,445.0,860.0,575.0,443.0,507.0,86.0,795.0,607.0
C-C chemokine receptor type 5,514.0,856.0,793.0,184.0,440.0,890.0,996.0,27.0,487.0,978.0,919.0
Fibroblast growth factor receptor 3,926.0,526.0,509.0,458.0,490.0,124.0,167.0,641.0,431.0,94.0,162.0
Phosphodiesterase 4B,471.0,556.0,598.0,451.0,478.0,830.0,963.0,278.0,638.0,731.0,976.0
Ileal bile acid transporter,382.0,563.0,478.0,184.0,474.0,392.0,81.0,332.0,637.0,231.0,147.0
Integrin alpha-4,807.0,441.0,463.0,161.0,331.0,461.0,448.0,748.0,569.0,144.0,162.0
Sodium/hydrogen exchanger 1,136.0,297.0,898.0,816.0,438.0,264.0,619.0,619.0,636.0,414.0,29.0
Acyl coenzyme A:cholesterol acyltransferase 1,186.0,43.0,14.0,437.0,525.0,305.0,74.0,982.0,924.0,612.0,416.0
Estradiol 17-beta-dehydrogenase 2,540.0,961.0,795.0,723.0,654.0,262.0,969.0,22.0,24.0,962.0,837.0
Vascular endothelial growth factor receptor 2,638.0,805.0,142.0,699.0,42.0,999.0,812.0,857.0,989.0,140.0,757.0
Matrix metalloproteinase 13,371.0,863.0,202.0,315.0,82.0,857.0,983.0,257.0,574.0,827.0,998.0
Tyrosine-protein kinase ZAP-70,245.0,475.0,562.0,470.0,949.0,259.0,56.0,293.0,389.0,629.0,453.0
LXR-alpha,345.0,134.0,467.0,809.0,871.0,160.0,8.0,500.0,825.0,184.0,21.0
Protein-glutamine gamma-glutamyltransferase K,119.0,263.0,333.0,791.0,932.0,125.0,81.0,690.0,383.0,297.0,324.0
Nerve growth factor receptor Trk-A,905.0,453.0,624.0,750.0,617.0,457.0,916.0,787.0,96.0,248.0,946.0
Coagulation factor XI,639.0,104.0,204.0,660.0,931.0,65.0,27.0,612.0,274.0,114.0,84.0
Casein kinase I delta,668.0,360.0,756.0,153.0,113.0,790.0,429.0,863.0,587.0,141.0,163.0
Matrix metalloproteinase 3,590.0,348.0,971.0,268.0,310.0,744.0,952.0,209.0,224.0,903.0,501.0
Tyrosine-protein kinase JAK1,311.0,76.0,821.0,843.0,601.0,39.0,60.0,589.0,103.0,542.0,172.0
Dipeptidyl peptidase IV,493.0,921.0,123.0,217.0,475.0,709.0,804.0,204.0,765.0,758.0,680.0
Serine/threonine-protein kinase mTOR,944.0,553.0,50.0,333.0,28.0,730.0,375.0,990.0,938.0,20.0,765.0
Glycogen synthase kinase-3 alpha,322.0,822.0,668.0,530.0,250.0,766.0,582.0,543.0,462.0,471.0,411.0
Renin,219.0,365.0,618.0,287.0,937.0,88.0,121.0,18.0,887.0,893.0,53.0
Sigma opioid receptor,799.0,417.0,172.0,632.0,630.0,128.0,381.0,897.0,112.0,573.0,769.0
Mitogen-activated protein kinase kinase kinase 9,790.0,677.0,816.0,211.0,906.0,667.0,905.0,181.0,27.0,714.0,679.0
Phosphodiesterase 4D,757.0,84.0,541.0,708.0,475.0,119.0,385.0,846.0,364.0,387.0,276.0
Carbonic anhydrase III,47.0,763.0,657.0,721.0,776.0,737.0,235.0,631.0,693.0,819.0,653.0
Hematopoietic cell protein-tyrosine phosphatase 70Z-PEP,472.0,724.0,151.0,805.0,13.0,995.0,777.0,894.0,974.0,213.0,971.0
Phosphodiesterase 3B,282.0,750.0,525.0,373.0,620.0,298.0,730.0,133.0,183.0,775.0,914.0
Arachidonate 15-lipoxygenase,385.0,33.0,743.0,641.0,874.0,6.0,345.0,80.0,251.0,493.0,98.0
Phosphodiesterase 4C,798.0,866.0,419.0,395.0,202.0,722.0,418.0,234.0,962.0,104.0,118.0
Telomerase reverse transcriptase,586.0,885.0,594.0,30.0,248.0,846.0,784.0,267.0,820.0,852.0,196.0
Protein kinase C gamma,878.0,541.0,844.0,447.0,761.0,202.0,979.0,178.0,3.0,860.0,944.0
Cathepsin S,329.0,401.0,463.0,965.0,480.0,286.0,57.0,600.0,447.0,630.0,646.0
Sphingosine 1-phosphate receptor Edg-5,218.0,523.0,76.0,188.0,476.0,901.0,286.0,753.0,817.0,317.0,207.0
Tyrosine-protein kinase ITK/TSK,681.0,943.0,259.0,35.0,627.0,826.0,500.0,502.0,747.0,584.0,50.0
Dual specificity mitogen-activated protein kinase kinase 2,187.0,288.0,632.0,745.0,242.0,576.0,55.0,960.0,334.0,363.0,685.0
Tyrosine-protein kinase JAK2,115.0,206.0,371.0,936.0,627.0,212.0,804.0,161.0,875.0,812.0,680.0
Rho-associated protein kinase 2,700.0,176.0,855.0,819.0,79.0,786.0,812.0,752.0,430.0,253.0,760.0
Cholecystokinin B receptor,27.0,705.0,771.0,623.0,984.0,729.0,99.0,168.0,173.0,433.0,208.0
Protein kinase C alpha,690.0,316.0,36.0,5.0,121.0,688.0,451.0,640.0,670.0,706.0,338.0
Protein kinase C delta,761.0,303.0,974.0,442.0,311.0,500.0,763.0,411.0,789.0,99.0,744.0
P2X purinoceptor 3,286.0,556.0,115.0,886.0,703.0,564.0,85.0,834.0,420.0,138.0,498.0
Multidrug resistance-associated protein 1,644.0,921.0,454.0,257.0,42.0,882.0,999.0,148.0,983.0,910.0,950.0
Receptor protein-tyrosine kinase erbB-4,57.0,312.0,418.0,808.0,909.0,464.0,721.0,124.0,141.0,987.0,700.0
Cyclin-dependent kinase 2,186.0,294.0,475.0,798.0,691.0,390.0,9.0,659.0,771.0,124.0,102.0
Phosphodiesterase 7A,979.0,917.0,124.0,544.0,451.0,547.0,783.0,744.0,619.0,170.0,597.0
Matriptase,620.0,286.0,864.0,201.0,849.0,23.0,36.0,707.0,0.0,819.0,56.0
Sphingosine kinase 2,497.0,597.0,835.0,751.0,247.0,414.0,934.0,549.0,297.0,712.0,941.0
Serine/threonine-protein kinase PLK1,389.0,117.0,122.0,277.0,573.0,83.0,74.0,804.0,755.0,282.0,150.0
Carbonic anhydrase VI,772.0,427.0,900.0,400.0,585.0,704.0,811.0,346.0,520.0,434.0,959.0
Protein kinase C beta,63.0,356.0,850.0,939.0,884.0,455.0,524.0,290.0,173.0,826.0,172.0
Cyclin-dependent kinase 7,528.0,406.0,113.0,220.0,205.0,898.0,300.0,556.0,823.0,157.0,641.0
Glycine transporter 2,416.0,949.0,303.0,17.0,911.0,91.0,52.0,92.0,37.0,881.0,51.0
Cyclin-dependent kinase 1,995.0,883.0,606.0,920.0,57.0,978.0,987.0,813.0,979.0,72.0,987.0
Excitatory amino acid transporter 1,58.0,37.0,204.0,213.0,783.0,166.0,79.0,707.0,634.0,594.0,281.0
Plasma retinol-binding protein,953.0,760.0,932.0,256.0,388.0,142.0,969.0,78.0,286.0,572.0,554.0
Poly [ADP-ribose] polymerase-1,763.0,717.0,100.0,195.0,595.0,479.0,277.0,647.0,787.0,252.0,173.0
Thymidine phosphorylase,242.0,677.0,94.0,396.0,599.0,840.0,28.0,792.0,788.0,576.0,204.0
Cyclin-dependent kinase 9,694.0,14.0,958.0,995.0,627.0,7.0,917.0,312.0,504.0,302.0,488.0
PI3-kinase p110-delta subunit,954.0,204.0,269.0,170.0,197.0,616.0,230.0,875.0,398.0,118.0,690.0
DNA-dependent protein kinase,360.0,861.0,418.0,476.0,706.0,643.0,244.0,670.0,60.0,827.0,512.0
PI3-kinase p110-beta subunit,130.0,534.0,696.0,171.0,955.0,619.0,70.0,496.0,108.0,716.0,153.0
Serotonin 7 (5-HT7) receptor,495.0,219.0,224.0,513.0,252.0,402.0,560.0,897.0,870.0,256.0,325.0
Bradykinin B2 receptor,494.0,916.0,913.0,740.0,271.0,237.0,977.0,36.0,272.0,909.0,739.0
Protein-tyrosine phosphatase 1C,295.0,592.0,206.0,315.0,135.0,923.0,495.0,99.0,989.0,497.0,733.0
Carboxylesterase 2,176.0,493.0,495.0,781.0,834.0,693.0,696.0,143.0,588.0,766.0,639.0
Estradiol 17-beta-dehydrogenase 1,973.0,558.0,766.0,838.0,475.0,313.0,981.0,720.0,828.0,212.0,122.0
Histone deacetylase 8,663.0,214.0,495.0,444.0,745.0,296.0,143.0,902.0,173.0,185.0,711.0
Prolyl endopeptidase,106.0,364.0,8.0,974.0,128.0,956.0,517.0,973.0,587.0,670.0,999.0
Matrix metalloproteinase 9,909.0,466.0,339.0,4.0,883.0,19.0,72.0,55.0,174.0,286.0,26.0
CD22,211.0,181.0,718.0,885.0,355.0,643.0,185.0,706.0,978.0,209.0,257.0
Metabotropic glutamate receptor 5,517.0,453.0,869.0,52.0,117.0,917.0,991.0,317.0,360.0,813.0,686.0
Sphingosine 1-phosphate receptor Edg-6,362.0,718.0,991.0,959.0,400.0,403.0,577.0,65.0,593.0,797.0,74.0
Rho-associated protein kinase 1,332.0,866.0,28.0,302.0,535.0,721.0,226.0,520.0,849.0,434.0,442.0
Tyrosine-protein kinase HCK,355.0,338.0,714.0,303.0,509.0,207.0,451.0,385.0,138.0,857.0,299.0
Carbonic anhydrase XII,440.0,602.0,381.0,760.0,211.0,868.0,581.0,948.0,637.0,79.0,766.0
Histone deacetylase 1,311.0,552.0,497.0,462.0,672.0,70.0,88.0,374.0,280.0,203.0,352.0
Lysophosphatidic acid receptor Edg-7,79.0,157.0,219.0,87.0,646.0,333.0,35.0,912.0,72.0,754.0,346.0
PI3-kinase p110-gamma subunit,65.0,684.0,253.0,453.0,198.0,871.0,948.0,161.0,831.0,792.0,982.0
PI4-kinase beta subunit,646.0,650.0,915.0,633.0,659.0,413.0,633.0,74.0,182.0,822.0,228.0
Cathepsin L2,515.0,91.0,747.0,806.0,454.0,483.0,389.0,849.0,587.0,475.0,381.0
Urokinase-type plasminogen activator,635.0,722.0,59.0,659.0,759.0,890.0,636.0,524.0,236.0,222.0,987.0
Testis-specific androgen-binding protein,459.0,629.0,686.0,821.0,250.0,793.0,405.0,525.0,918.0,171.0,64.0
Caspase-6,858.0,889.0,968.0,406.0,352.0,298.0,306.0,753.0,24.0,541.0,49.0
Cyclin-dependent kinase 4,451.0,638.0,548.0,174.0,882.0,91.0,28.0,121.0,721.0,470.0,35.0
Histone deacetylase 11,922.0,52.0,83.0,833.0,71.0,248.0,910.0,948.0,301.0,585.0,977.0
Sodium-dependent proline transporter,678.0,165.0,426.0,248.0,471.0,307.0,964.0,43.0,928.0,513.0,587.0
Matrix metalloproteinase-1,91.0,847.0,807.0,646.0,959.0,828.0,550.0,603.0,50.0,940.0,913.0
Matrix metalloproteinase-2,506.0,424.0,179.0,675.0,205.0,699.0,321.0,958.0,859.0,98.0,531.0
Protein-tyrosine phosphatase 1B,873.0,670.0,661.0,19.0,603.0,90.0,19.0,76.0,194.0,302.0,24.0
Acetyl-CoA carboxylase 1,645.0,817.0,455.0,315.0,807.0,773.0,952.0,301.0,441.0,454.0,515.0
Serotonin 6 (5-HT6) receptor,51.0,336.0,403.0,375.0,513.0,636.0,52.0,722.0,223.0,773.0,556.0
MAP kinase ERK1,859.0,517.0,419.0,175.0,342.0,111.0,505.0,382.0,393.0,432.0,724.0
Cytochrome P450 2C9,80.0,785.0,631.0,542.0,135.0,940.0,786.0,322.0,914.0,786.0,437.0
Probable G-protein coupled receptor 88,191.0,499.0,118.0,760.0,260.0,858.0,912.0,832.0,766.0,811.0,936.0
Cytochrome P450 3A4,475.0,412.0,995.0,839.0,437.0,776.0,783.0,84.0,712.0,523.0,245.0
Pregnane X receptor,988.0,760.0,76.0,139.0,603.0,230.0,619.0,454.0,863.0,61.0,246.0
Carboxypeptidase B2 isoform A,953.0,449.0,37.0,494.0,512.0,380.0,734.0,865.0,572.0,103.0,911.0
Serotonin 5a (5-HT5a) receptor,807.0,551.0,670.0,368.0,425.0,616.0,936.0,553.0,298.0,735.0,813.0
Estrogen-related receptor alpha,986.0,21.0,434.0,655.0,116.0,18.0,888.0,435.0,938.0,98.0,497.0
"Amine oxidase, copper containing",18.0,302.0,909.0,952.0,740.0,577.0,704.0,355.0,161.0,872.0,369.0
Protein kinase C zeta,445.0,942.0,618.0,749.0,279.0,840.0,784.0,307.0,174.0,887.0,966.0
Melanin-concentrating hormone receptor 1,360.0,889.0,945.0,82.0,730.0,697.0,434.0,62.0,378.0,575.0,234.0
Caspase-7,171.0,193.0,64.0,151.0,419.0,218.0,255.0,339.0,863.0,715.0,225.0
C-C chemokine receptor type 3,460.0,520.0,329.0,460.0,246.0,645.0,60.0,993.0,96.0,174.0,170.0
Phospholipase A2 group IIA,107.0,526.0,705.0,753.0,476.0,861.0,71.0,757.0,352.0,471.0,251.0
Plasminogen activator inhibitor-1,615.0,551.0,846.0,696.0,815.0,77.0,395.0,302.0,325.0,624.0,100.0
Inhibitor of nuclear factor kappa B kinase alpha subunit,88.0,509.0,748.0,271.0,921.0,207.0,282.0,17.0,298.0,976.0,431.0
Proteasome Macropain subunit,99.0,303.0,99.0,878.0,121.0,916.0,288.0,937.0,939.0,185.0,846.0
Carbonic anhydrase XIV,882.0,723.0,113.0,706.0,189.0,853.0,467.0,837.0,650.0,216.0,927.0
LDL-associated phospholipase A2,915.0,95.0,928.0,537.0,723.0,241.0,192.0,591.0,598.0,64.0,147.0
Cytochrome P450 17A1,501.0,458.0,260.0,475.0,645.0,225.0,157.0,765.0,206.0,496.0,215.0
Histone deacetylase 4,406.0,932.0,796.0,371.0,799.0,297.0,524.0,297.0,474.0,493.0,83.0
Inhibitor of nuclear factor kappa B kinase epsilon subunit,629.0,157.0,174.0,410.0,238.0,576.0,823.0,675.0,732.0,182.0,890.0
Phosphodiesterase 9A,239.0,341.0,832.0,577.0,701.0,200.0,360.0,106.0,280.0,798.0,372.0
Tyrosine-protein kinase TYK2,230.0,561.0,617.0,245.0,863.0,569.0,566.0,146.0,525.0,854.0,294.0
Steryl-sulfatase,556.0,959.0,660.0,927.0,568.0,964.0,913.0,249.0,785.0,566.0,898.0
"Nitric-oxide synthase, brain",823.0,553.0,576.0,85.0,157.0,145.0,209.0,726.0,190.0,187.0,151.0
Cholesteryl ester transfer protein,49.0,281.0,506.0,967.0,626.0,499.0,85.0,929.0,158.0,514.0,583.0
Protein kinase C epsilon,717.0,453.0,335.0,244.0,313.0,728.0,979.0,62.0,697.0,958.0,978.0
Dual specificity mitogen-activated protein kinase kinase 1,165.0,145.0,499.0,313.0,498.0,245.0,386.0,579.0,646.0,365.0,309.0
Adenosine kinase,939.0,883.0,53.0,883.0,283.0,820.0,651.0,923.0,823.0,147.0,975.0
Hormone sensitive lipase,796.0,143.0,410.0,670.0,886.0,64.0,22.0,788.0,315.0,126.0,83.0
Carbonic anhydrase IX,72.0,289.0,766.0,776.0,76.0,950.0,825.0,847.0,883.0,558.0,540.0
Protein kinase C eta,440.0,801.0,638.0,63.0,795.0,635.0,640.0,65.0,754.0,521.0,345.0
Cytochrome P450 2C19,960.0,927.0,385.0,50.0,154.0,515.0,872.0,375.0,228.0,626.0,285.0
Quinone reductase 1),88.0,635.0,59.0,385.0,636.0,662.0,653.0,204.0,677.0,449.0,919.0
Casein kinase II alpha,631.0,86.0,436.0,692.0,384.0,54.0,790.0,861.0,94.0,439.0,756.0
Opioid growth factor receptor-like protein 1,718.0,313.0,984.0,829.0,612.0,663.0,99.0,711.0,155.0,307.0,35.0
Kininogen-1,314.0,502.0,55.0,70.0,902.0,634.0,21.0,510.0,283.0,498.0,249.0
Acetyl-coenzyme A transporter 1,150.0,111.0,851.0,258.0,152.0,157.0,868.0,122.0,698.0,927.0,144.0
Fibroblast growth factor receptor 1,35.0,360.0,319.0,999.0,429.0,853.0,412.0,921.0,788.0,423.0,997.0
PI4-kinase alpha subunit,742.0,975.0,752.0,183.0,966.0,717.0,247.0,301.0,26.0,569.0,167.0
Arachidonate 12-lipoxygenase,159.0,116.0,127.0,884.0,446.0,361.0,148.0,794.0,947.0,130.0,577.0
Autotaxin,820.0,861.0,858.0,206.0,484.0,100.0,748.0,51.0,84.0,923.0,199.0
ADAM17,336.0,361.0,729.0,449.0,576.0,517.0,694.0,130.0,408.0,868.0,514.0
Prostanoid EP3 receptor,733.0,442.0,170.0,334.0,73.0,950.0,666.0,919.0,941.0,65.0,413.0
Hepatocyte growth factor receptor,229.0,937.0,106.0,163.0,827.0,507.0,92.0,400.0,591.0,782.0,57.0
Carbonic anhydrase IV,918.0,347.0,961.0,547.0,745.0,389.0,300.0,594.0,24.0,285.0,468.0
11-beta-hydroxysteroid dehydrogenase 2,697.0,351.0,420.0,202.0,339.0,309.0,468.0,331.0,641.0,430.0,646.0
Histamine H4 receptor,740.0,821.0,614.0,793.0,58.0,781.0,913.0,520.0,599.0,438.0,988.0
Beta-glucosidase,516.0,450.0,74.0,382.0,192.0,648.0,706.0,481.0,995.0,222.0,284.0
Urotensin II receptor,649.0,21.0,950.0,453.0,465.0,29.0,678.0,285.0,505.0,570.0,38.0
Metabotropic glutamate receptor 1,778.0,759.0,663.0,148.0,549.0,674.0,958.0,391.0,263.0,652.0,881.0
Dual specificity phosphatase Cdc25A,861.0,832.0,681.0,431.0,95.0,731.0,849.0,591.0,323.0,783.0,694.0
Caspase-8,575.0,366.0,93.0,531.0,698.0,134.0,207.0,406.0,902.0,348.0,907.0
Interleukin-1 receptor-associated kinase 4,397.0,539.0,664.0,949.0,661.0,913.0,957.0,391.0,555.0,652.0,915.0
Histone acetyltransferase p300,151.0,32.0,865.0,242.0,760.0,97.0,72.0,427.0,116.0,583.0,22.0
Hydroxycarboxylic acid receptor 2,879.0,953.0,642.0,527.0,394.0,776.0,725.0,721.0,431.0,473.0,748.0
Serine/threonine-protein kinase PLK4,119.0,205.0,289.0,990.0,54.0,935.0,568.0,945.0,866.0,190.0,983.0
Melanocortin receptor 1,738.0,532.0,234.0,105.0,548.0,573.0,693.0,397.0,218.0,153.0,231.0
Calcitonin gene-related peptide type 1 receptor,163.0,604.0,80.0,490.0,884.0,220.0,75.0,578.0,350.0,693.0,339.0
T-cell protein-tyrosine phosphatase,742.0,405.0,983.0,399.0,612.0,53.0,568.0,98.0,406.0,705.0,17.0
Cytosolic phospholipase A2,601.0,460.0,539.0,600.0,477.0,536.0,501.0,794.0,340.0,263.0,525.0
Hexokinase type IV,765.0,404.0,676.0,685.0,535.0,85.0,669.0,28.0,769.0,615.0,679.0
Serine/threonine-protein kinase NEK2,469.0,738.0,79.0,35.0,454.0,705.0,93.0,945.0,157.0,406.0,82.0
LIM domain kinase 1,273.0,214.0,137.0,306.0,388.0,735.0,129.0,691.0,695.0,349.0,683.0
Cathepsin L,185.0,626.0,481.0,378.0,938.0,345.0,76.0,194.0,438.0,907.0,204.0
Protein kinase C mu,69.0,505.0,452.0,584.0,546.0,583.0,568.0,55.0,930.0,824.0,404.0
Protein-tyrosine phosphatase 2C,488.0,807.0,163.0,270.0,190.0,389.0,786.0,711.0,857.0,389.0,654.0
Matrix metalloproteinase 14,996.0,895.0,652.0,147.0,189.0,940.0,696.0,891.0,222.0,192.0,379.0
Heat shock protein HSP 90-alpha,915.0,175.0,83.0,166.0,155.0,462.0,804.0,817.0,772.0,50.0,671.0
Sodium/glucose cotransporter 2,221.0,367.0,730.0,581.0,824.0,375.0,720.0,525.0,142.0,515.0,479.0
Calpain 1,89.0,347.0,948.0,953.0,532.0,73.0,212.0,297.0,150.0,903.0,151.0
Sphingosine 1-phosphate receptor Edg-3,686.0,256.0,305.0,831.0,357.0,766.0,580.0,892.0,255.0,604.0,990.0
Bone morphogenetic protein 1,491.0,616.0,809.0,16.0,937.0,210.0,186.0,147.0,118.0,823.0,85.0
Glutathione S-transferase Pi,59.0,450.0,171.0,614.0,855.0,352.0,317.0,148.0,827.0,612.0,605.0
Tyrosine-protein kinase Lyn,731.0,378.0,837.0,997.0,69.0,879.0,542.0,862.0,774.0,134.0,379.0
Ribosomal protein S6 kinase alpha 2,612.0,606.0,916.0,208.0,668.0,152.0,739.0,30.0,66.0,932.0,224.0
Carbonic anhydrase XIII,738.0,550.0,579.0,874.0,211.0,873.0,529.0,917.0,930.0,38.0,926.0
Complement C1s,566.0,516.0,1.0,76.0,322.0,498.0,96.0,922.0,816.0,284.0,648.0
Protein kinase C theta,945.0,712.0,499.0,565.0,735.0,230.0,475.0,709.0,145.0,120.0,253.0
Heparanase,251.0,449.0,275.0,473.0,412.0,876.0,948.0,374.0,629.0,908.0,984.0
Methionine aminopeptidase 2,329.0,582.0,906.0,363.0,613.0,350.0,914.0,48.0,731.0,689.0,557.0
Serine/threonine-protein kinase Aurora-C,915.0,732.0,233.0,914.0,228.0,814.0,748.0,895.0,909.0,222.0,562.0
Quinone reductase 2,432.0,116.0,474.0,272.0,453.0,233.0,189.0,849.0,58.0,261.0,746.0
MAP kinase p38 beta,357.0,681.0,864.0,187.0,506.0,492.0,337.0,275.0,247.0,428.0,13.0
Carbonic anhydrase VB,98.0,590.0,495.0,75.0,865.0,42.0,9.0,66.0,279.0,978.0,169.0
GAR transformylase,396.0,932.0,160.0,367.0,510.0,850.0,471.0,704.0,442.0,243.0,663.0
Proteinase-activated receptor 1,574.0,278.0,945.0,934.0,742.0,308.0,814.0,130.0,455.0,711.0,237.0
"Fructose-1,6-bisphosphatase",318.0,178.0,111.0,787.0,449.0,651.0,709.0,806.0,453.0,749.0,972.0
Dipeptidyl peptidase II,172.0,235.0,795.0,313.0,854.0,514.0,282.0,211.0,144.0,679.0,153.0
